DF_SERPRO_BSA_SGIC_SEDE_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPBSA
DF_SERPRO_BSA_GRAFANA_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPBSA
DF_SERPRO_BSA_AWXDB1_DIARIO,2022/07/01,Completed,4,2022/07/01,TSM_OPBSA
DF_SERPRO_BSA_AWXDB2_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPBSA
DF_SERPRO_BSA_AWXCONF_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPBSA
DF_SERPRO_BSA_OCS21_DIARIO,2022/06/30,Completed,4,2022/06/30,TSM_OPBSA
DF_COAF_BSA_RLSL002_DIARIO,2022/06/30,Missed,,2022/07/01,TSM_OPBSA
DF_SERPRO_BSA_SGVL01_DIARIO,2022/06/30,Completed,4,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_RADIUS_02_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_RADIUS_01_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_RADIUS_04_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_SGIC_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_SGIC_SEDE_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_GRAFANA_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_AWXDB1_DIARIO,2022/06/30,Completed,4,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_AWXDB2_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
DF_SERPRO_BSA_AWXCONF_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPBSA
CE_SERPRO_FLA_RLSL_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFLA
CE_SERPRO_FLA_SGVL_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFLA
CE_SERPRO_FLA_SERVICOSRL_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_01_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_02_DIARIO,2022/07/06,Missed,,2022/07/07,TSM_OPFLA
CE_SERPRO_FLA_SGIC_DIARIO,2022/07/06,Completed,0,2022/07/06,TSM_OPFLA
CE_SERPRO_FLA_RLSL_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFLA
CE_SERPRO_FLA_SGVL_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFLA
CE_SERPRO_FLA_SERVICOSRL_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_01_DIARIO,2022/07/05,Missed,,2022/07/06,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_02_DIARIO,2022/07/05,Missed,,2022/07/06,TSM_OPFLA
CE_SERPRO_FLA_SGIC_DIARIO,2022/07/05,Completed,0,2022/07/05,TSM_OPFLA
CE_SERPRO_FLA_RLSL_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFLA
CE_SERPRO_FLA_SGVL_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFLA
CE_SERPRO_FLA_SERVICOSRL_DIARIO,2022/07/04,Completed,0,2022/07/04,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_01_DIARIO,2022/07/04,Missed,,2022/07/05,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_02_DIARIO,2022/07/04,Missed,,2022/07/05,TSM_OPFLA
CE_SERPRO_FLA_SGIC_DIARIO,2022/07/04,Completed,8,2022/07/04,TSM_OPFLA
CE_SERPRO_FLA_RLSL_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFLA
CE_SERPRO_FLA_SGVL_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFLA
CE_SERPRO_FLA_SERVICOSRL_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_01_DIARIO,2022/07/01,Missed,,2022/07/02,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_02_DIARIO,2022/07/01,Missed,,2022/07/02,TSM_OPFLA
CE_SERPRO_FLA_SGIC_DIARIO,2022/07/01,Completed,0,2022/07/01,TSM_OPFLA
CE_SERPRO_FLA_RLSL_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPFLA
CE_SERPRO_FLA_SGVL_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPFLA
CE_SERPRO_FLA_SERVICOSRL_DIARIO,2022/06/30,Completed,0,2022/06/30,TSM_OPFLA
CE_SERPRO_FLA_RADIUS_01_DIARIO,2022/06/30,Missed,,2022/07/01,TSM_OPFLA
