/tsm_fpool,3.7T,2.3T,1.4T,64%,TSM_OPBHE,2022/04/20
/tsm_archivelog,838G,547G,291G,66%,TSM_OPBHE,2022/04/20
/tsm_backup_db,559G,129G,430G,24%,TSM_OPBHE,2022/04/20
/tsm_fpool_copia,8.1T,7.3T,851G,90%,TSM_OPBHE,2022/04/20
/tsm_db,559G,71G,489G,13%,TSM_OPBHE,2022/04/20
/tsm_activelog,559G,33G,526G,6%,TSM_OPBHE,2022/04/20
/tsm_archivelog,300G,1.3G,299G,1%,TSM_OPBLM,2022/04/20
/tsm_activelog,300G,31G,269G,11%,TSM_OPBLM,2022/04/20
/tsm_fpool_copia,5.7T,4.8T,943G,84%,TSM_OPBLM,2022/04/20
/tsm_db,300G,185G,116G,62%,TSM_OPBLM,2022/04/20
/tsm_fpool,2.5T,1012G,1.5T,41%,TSM_OPBLM,2022/04/20
/tsm_fpool,3.0T,2.5T,542G,83%,TSM_OPBSA,2022/04/20
/tsm_fpool_copia,4.7T,4.5T,159G,97%,TSM_OPBSA,2022/04/20
/tsm_fpool_disco,5.0T,2.7G,5.0T,1%,TSM_OPBSA,2022/04/20
/tsm_backup_db,300G,33M,300G,1%,TSM_OPBSA,2022/04/20
/tsm_db,300G,257G,44G,86%,TSM_OPBSA,2022/04/20
/tsm_activelog,50G,30G,21G,59%,TSM_OPBSA,2022/04/20
/tsm_archivelog,150G,1.3G,149G,1%,TSM_OPBSA,2022/04/20
/tsm_db,300G,18G,283G,6%,TSM_OPCTA,2022/04/20
/tsm_archivelog,150G,327M,150G,1%,TSM_OPCTA,2022/04/20
/tsm_backup_db,300G,48G,253G,16%,TSM_OPCTA,2022/04/20
/tsm_fpool,700G,453G,248G,65%,TSM_OPCTA,2022/04/20
/tsm_activelog,50G,30G,21G,59%,TSM_OPCTA,2022/04/20
/tsm_fpool_copia,2.0T,697G,1.3T,35%,TSM_OPCTA,2022/04/20
/tsm_activelog,50G,32G,19G,63%,TSM_OPFLA,2022/04/20
/tsm_archivelog,150G,65M,150G,1%,TSM_OPFLA,2022/04/20
/tsm_backup_db,300G,46G,255G,16%,TSM_OPFLA,2022/04/20
/tsm_fpool,1.4T,396G,1005G,29%,TSM_OPFLA,2022/04/20
/tsm_db,300G,28G,273G,10%,TSM_OPFLA,2022/04/20
/tsm_fpool_copia,4.0T,1.9T,2.1T,47%,TSM_OPFLA,2022/04/20
/tsm_fpool,525G,209G,317G,40%,TSM_OPFNS,2022/04/20
/tsm_fpool_copia,1.3T,862G,459G,66%,TSM_OPFNS,2022/04/20
/tsm_backup_db,200G,52G,149G,26%,TSM_OPFNS,2022/04/20
/tsm_activelog,50G,50G,976M,99%,TSM_OPFNS,2022/04/20
/tsm_archivelog,150G,1.3G,149G,1%,TSM_OPFNS,2022/04/20
/tsm_db,200G,11G,190G,6%,TSM_OPFNS,2022/04/20
/tsm_db,300G,71G,230G,24%,TSM_OPPAE,2022/04/20
/tsm_archivelog,150G,54G,97G,36%,TSM_OPPAE,2022/04/20
/tsm_activelog,50G,30G,21G,60%,TSM_OPPAE,2022/04/20
/tsm_fpool_copia,7.0T,5.0T,2.1T,72%,TSM_OPPAE,2022/04/20
/tsm_fpool,1.7T,1.1T,670G,62%,TSM_OPPAE,2022/04/20
/tsm_backup_db,200G,156G,45G,78%,TSM_OPPAE,2022/04/20
/tsm_fpool,3.0T,1.1T,2.0T,36%,TSM_OPRCE,2022/04/20
/tsm_db,300G,84G,217G,28%,TSM_OPRCE,2022/04/20
/tsm_archivelog,300G,2.3G,298G,1%,TSM_OPRCE,2022/04/20
/tsm_activelog,100G,46G,55G,46%,TSM_OPRCE,2022/04/20
/tsm_fpool_copia,9.6T,5.7T,4.0T,59%,TSM_OPRCE,2022/04/20
/tsm_backup_db,300G,200G,101G,67%,TSM_OPRCE,2022/04/20
/tsm_archivelog,150G,9.2G,141G,7%,TSM_OPRJO,2022/04/20
/tsm_activelog,50G,31G,20G,62%,TSM_OPRJO,2022/04/20
/tsm_db,300G,101G,200G,34%,TSM_OPRJO,2022/04/20
/tsm_backup_db,1.0T,349G,675G,35%,TSM_OPRJO,2022/04/20
/tsm_fpool_copia,15T,5.6T,9.5T,38%,TSM_OPRJO,2022/04/20
/tsm_fpool,7.0T,1001G,6.1T,14%,TSM_OPRJO,2022/04/20
/tsm_backup_db,300G,171G,130G,57%,TSM_OPSDR,2022/04/20
/tsm_fpool_copia,6.0T,5.9T,104G,99%,TSM_OPSDR,2022/04/20
/tsm_fpool,1.5T,1.3T,257G,83%,TSM_OPSDR,2022/04/20
/tsm_activelog,50G,33G,18G,65%,TSM_OPSDR,2022/04/20
/tsm_db,300G,90G,211G,30%,TSM_OPSDR,2022/04/20
/tsm_archivelog,150G,6.2G,144G,5%,TSM_OPSDR,2022/04/20
/tsm_activelog,50G,30G,21G,59%,TSM_OPSPO,2022/04/20
/tsm_archivelog,150G,908M,150G,1%,TSM_OPSPO,2022/04/20
/tsm_backup_db,500G,185G,316G,37%,TSM_OPSPO,2022/04/20
/tsm_fpool_disco,5.0T,35M,5.0T,1%,TSM_OPSPO,2022/04/20
/tsm_fpool,2.0T,1.1T,973G,53%,TSM_OPSPO,2022/04/20
/tsm_db,200G,97G,104G,49%,TSM_OPSPO,2022/04/20
