/tsm_fpool,3.7T,2.3T,1.4T,64%,TSM_OPBHE,28032022
/tsm_archivelog,838G,598G,241G,72%,TSM_OPBHE,28032022
/tsm_backup_db,559G,129G,430G,24%,TSM_OPBHE,28032022
/tsm_fpool_copia,8.1T,6.8T,1.4T,84%,TSM_OPBHE,28032022
/tsm_db,559G,71G,489G,13%,TSM_OPBHE,28032022
/tsm_activelog,559G,40G,520G,7%,TSM_OPBHE,28032022
/tsm_archivelog,300G,2.3G,298G,1%,TSM_OPBLM,28032022
/tsm_activelog,300G,30G,271G,10%,TSM_OPBLM,28032022
/tsm_fpool_copia,5.7T,4.8T,945G,84%,TSM_OPBLM,28032022
/tsm_db,300G,185G,116G,62%,TSM_OPBLM,28032022
/tsm_fpool,2.5T,1011G,1.5T,41%,TSM_OPBLM,28032022
/tsm_fpool,3.0T,2.5T,557G,82%,TSM_OPBSA,28032022
/tsm_fpool_copia,4.7T,4.5T,159G,97%,TSM_OPBSA,28032022
/tsm_fpool_disco,5.0T,695M,5.0T,1%,TSM_OPBSA,28032022
/tsm_backup_db,300G,33M,300G,1%,TSM_OPBSA,28032022
/tsm_db,300G,267G,34G,89%,TSM_OPBSA,28032022
/tsm_activelog,50G,30G,21G,59%,TSM_OPBSA,28032022
/tsm_archivelog,150G,2.4G,148G,2%,TSM_OPBSA,28032022
/tsm_db,300G,17G,283G,6%,TSM_OPCTA,28032022
/tsm_archivelog,150G,1.6G,149G,2%,TSM_OPCTA,28032022
/tsm_backup_db,300G,48G,253G,16%,TSM_OPCTA,28032022
/tsm_fpool,700G,452G,248G,65%,TSM_OPCTA,28032022
/tsm_activelog,50G,30G,21G,59%,TSM_OPCTA,28032022
/tsm_fpool_copia,2.0T,695G,1.3T,35%,TSM_OPCTA,28032022
/tsm_activelog,50G,34G,17G,67%,TSM_OPFLA,28032022
/tsm_archivelog,150G,7.1G,143G,5%,TSM_OPFLA,28032022
/tsm_backup_db,300G,46G,255G,16%,TSM_OPFLA,28032022
/tsm_fpool,1.4T,396G,1004G,29%,TSM_OPFLA,28032022
/tsm_db,300G,28G,273G,10%,TSM_OPFLA,28032022
/tsm_fpool_copia,4.0T,1.9T,2.1T,47%,TSM_OPFLA,28032022
/tsm_fpool,525G,207G,319G,40%,TSM_OPFNS,28032022
/tsm_fpool_copia,1.3T,860G,461G,66%,TSM_OPFNS,28032022
/tsm_backup_db,200G,53G,148G,27%,TSM_OPFNS,28032022
/tsm_activelog,50G,50G,976M,99%,TSM_OPFNS,28032022
/tsm_archivelog,150G,1.3G,149G,1%,TSM_OPFNS,28032022
/tsm_db,200G,11G,190G,6%,TSM_OPFNS,28032022
/tsm_db,300G,71G,230G,24%,TSM_OPPAE,28032022
/tsm_archivelog,150G,58G,93G,39%,TSM_OPPAE,28032022
/tsm_activelog,50G,32G,19G,64%,TSM_OPPAE,28032022
/tsm_fpool_copia,7.0T,5.8T,1.3T,82%,TSM_OPPAE,28032022
/tsm_fpool,1.7T,1.1T,674G,62%,TSM_OPPAE,28032022
/tsm_backup_db,200G,160G,41G,80%,TSM_OPPAE,28032022
/tsm_fpool,3.0T,1.1T,2.0T,36%,TSM_OPRCE,28032022
/tsm_db,300G,84G,217G,28%,TSM_OPRCE,28032022
/tsm_archivelog,300G,8.0G,292G,3%,TSM_OPRCE,28032022
/tsm_activelog,100G,46G,55G,46%,TSM_OPRCE,28032022
/tsm_fpool_copia,9.6T,6.0T,3.7T,62%,TSM_OPRCE,28032022
/tsm_backup_db,300G,200G,101G,67%,TSM_OPRCE,28032022
/tsm_archivelog,150G,5.9G,145G,4%,TSM_OPRJO,28032022
/tsm_activelog,50G,32G,19G,64%,TSM_OPRJO,28032022
/tsm_db,300G,99G,202G,33%,TSM_OPRJO,28032022
/tsm_backup_db,1.0T,245G,779G,24%,TSM_OPRJO,28032022
/tsm_fpool_copia,15T,6.1T,9.0T,41%,TSM_OPRJO,28032022
/tsm_fpool,7.0T,1.1T,6.0T,16%,TSM_OPRJO,28032022
/tsm_backup_db,300G,171G,130G,57%,TSM_OPSDR,28032022
/tsm_fpool_copia,6.0T,5.8T,172G,98%,TSM_OPSDR,28032022
/tsm_fpool,1.5T,1.3T,263G,83%,TSM_OPSDR,28032022
/tsm_activelog,50G,33G,18G,65%,TSM_OPSDR,28032022
/tsm_db,300G,90G,211G,30%,TSM_OPSDR,28032022
/tsm_archivelog,150G,9.1G,141G,7%,TSM_OPSDR,28032022
/tsm_activelog,50G,30G,21G,59%,TSM_OPSPO,28032022
/tsm_archivelog,150G,7.0G,144G,5%,TSM_OPSPO,28032022
/tsm_backup_db,500G,183G,318G,37%,TSM_OPSPO,28032022
/tsm_fpool_disco,5.0T,35M,5.0T,1%,TSM_OPSPO,28032022
/tsm_fpool,2.0T,1.1T,975G,53%,TSM_OPSPO,28032022
/tsm_db,200G,96G,105G,48%,TSM_OPSPO,28032022
